job_title,company,job_location,job_summary,post_date,today,job_salary,job_url
Junior Data Scientist,Diabsolut Inc.,Remote,"Based on our continued growth, we currently have an exciting opportunity for an Junior Data Scientist role in our Bangalore location. Reporting to the…",Posted30+ days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=28787c9ab2d237e4&fccid=72c2273522802f92&vjs=3
Data Engineer,BIG IT JOBS,"Bengaluru, Karnataka+1 location","Full time @Recruitment Team in Data Science & Big Data Bangalore, Karnataka, India Salary: ₹1,200,000.00 - ₹2,000,000.00 / Yearly Job Detail Job ID 13790…",Posted17 days ago,2022-07-26,"₹12,00,000 - ₹20,00,000 a year",https://in.indeed.com/rc/clk?jk=7483690baaa30aa2&fccid=bf03f340679e2b9b&vjs=3
ESG Data Analyst,Almug Technologies Pvt Ltd,"Bengaluru, Karnataka","Alphastream - Smarter, Faster, Curated data for Capital Markets powered by AI and ML supervised by expertise across various domain specializations including…",EmployerActive 4 days ago,2022-07-26,"₹2,00,000 - ₹2,40,000 a year",https://in.indeed.com/company/Almug-Technologies-Pvt-Ltd/jobs/Esg-Data-Analyst-ed145e029bb0f617?fccid=2667dfb1ce822c78&vjs=3
Digital Analyst - LiveOps Data Engineering - QuantumBlack La...,McKinsey & Company,"Gurgaon, Haryana",Who You'll Work With You will join the Gurugram office and will be part of a LiveOps team in QuantumBlack. You will work alongside the LiveOps Lead and the…,Posted6 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=359a589f4a507f2b&fccid=6576e7250aa78c3c&vjs=3
Data Scientist,Springer Nature,"Pune, Maharashtra","Springer Nature opens the doors to discovery for researchers, educators, clinicians and other professionals. Every day, around the globe, our imprints, books,…",Posted11 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=ee7f98c33501a6d1&fccid=bcbe3f5328b59f6d&vjs=3
Databricks Data Scientist,Indium Software,Remote,Databricks Data Scientist Role Title – Databricks Data Scientist Work Experience – 3 – 7 Years Academic Requirements – B.E / B. Tech /Bachelor’s degree in…,Posted6 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=0898db810f4567b5&fccid=a0543e7c87369495&vjs=3
Data Engineer - Data Science & Analytics FinTech,Booking.Com,"Bengaluru, Karnataka","Booking Holdings (NASDAQ: BKNG) is the world leader in online travel and related services, provided to customers and partners in over 220 countries and…",Posted30+ days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=9420b34d17880736&fccid=62ee2fabbf8c93c5&vjs=3
Data Science,One Sigma Technologies,"Bengaluru, Karnataka","About Simpl: Simpl is a platform that empower retailers to grow by building long term trusted relationships with their customers, one transaction at a time.…",Posted30+ days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=11190ac71da8cf4a&fccid=a7bca62c0d6e91c9&vjs=3
Manager - Modelling / Data Science - Analytics,Ugam,"Bengaluru, Karnataka","Company Description Ugam, a Merkle company, is a leading analytics and technology services company. Our customer-centric approach delivers impactful business…",Posted19 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=217206af04b628ad&fccid=1d55e7411d59c19c&vjs=3
Manual Testing,Leena AI India Pvt Ltd,"Remote in Bengaluru, Karnataka","We are looking for a manual Quality Assurance (QA) engineer. QA engineer responsibilities include designing and implementing tests, debugging and defining…",Posted3 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=6b7163ec95259786&fccid=ec255fd3e9514204&vjs=3
System Administrator 3-IT,Oracle,"Noida, Uttar Pradesh+2 locations","JDBC - connection pool and multi-data source configured with Oracle DBA and other RDBMS.,Provide level two application troubleshooting and support for Retail…",Posted26 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=545704be89879d23&fccid=cd22d01053af7669&vjs=3
Data Science (1-3yrs),PhonePe,"Bengaluru, Karnataka","We plan to expand our data science team, and we are looking for senior data scientists who will work on applications related to financial services.",Posted30+ days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=5a801f1dffd500c9&fccid=9efe0489759405d1&vjs=3
Data Engineer,NatWest Group,"Gurgaon, Haryana+3 locations","Loading data into data platforms.,Working closely with universal analysts, platform engineers and data scientists, you’ll carry out data engineering tasks to…",Posted10 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=f7b28956bad88a50&fccid=4a3a2b1eb3ec0691&vjs=3
Data Analyst,Arnowa,"New Delhi, Delhi","Acquiring data from primary or secondary data sources and maintaining databases.,Filter, clean, process and validate data, and ensure the quality of data.",EmployerActive 20 days ago,2022-07-26,"₹25,000 a month",https://in.indeed.com/company/Climate-Change-Response-Pty-Ltd/jobs/Data-Analyst-69196ee2af516305?fccid=e77639e1ce76ebb1&vjs=3
Data Engineer,Isquare Soft,"Hyderabad, Telangana","Looking for Data Engineer for one of the MNC.,Functional Area: Engineering - Software & QA.,Employment Type: Full Time, Permanent Key Skills Data Engineering…",Posted12 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=114a1f9131079b59&fccid=0d7e9d016170e245&vjs=3
Data Scientist,Whatfix,"Bengaluru, Karnataka","Experience with text data and NLP Modeling - a must.,Ability to turn large amounts of ambiguous data into a concise, meaningful story.",Posted30+ days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=3ce2039f0bac9d9b&fccid=b6e6dbbaad290abd&vjs=3
Data Engineer (Python or . Net),Right Head India,Remote,"Strong computer science fundamentals - basic data structures, algorithms, complexity.,Graduate in computer science or equivalent degree.",EmployerActive 7 days ago,2022-07-26,"₹20,93,996 a year",https://in.indeed.com/company/Right-Head-India/jobs/Data-Engineer-1b1e91969e6142c3?fccid=9072593ba40c5c85&vjs=3
Data Scientist,Eoraa & Co.,"New Delhi, Delhi","Proficient with Python/R.,Strong communication and presentation skills.,Knowledge of various analytical approaches.",Posted30+ days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=a8004d4d60d6a554&fccid=532b61341f3cf91b&vjs=3
Analyst - Data Science,Nuware Systems,"Bengaluru, Karnataka","Data Scientist with Machine Learning, Python & R Programming Experience.,Good Attitude and Communication skills, SQL, Excel Macros.",Posted30+ days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=d66fa3b4d40c8856&fccid=e40e96413d95fc06&vjs=3
Data Scientist,ACI Worldwide,"Pune, Maharashtra","Over three years of experience in data preparation, data gateway, and data warehousing projects.,Be able to quickly shape data into reporting and analytics…",Posted5 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=8e115eb52c4fb6d8&fccid=8b38329d8b6e8031&vjs=3
Data Analyst-GTO-Hyderabad,Deloitte,"Hyderabad, Telangana","Excellent skills in performing large & complex data analysis, data mining, and generating data reports based on requirements.",Posted30+ days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=d2b1a741c40035c6&fccid=9e215d88a6b33622&vjs=3
Data Analytics Consultant,Crowe,"Noida, Uttar Pradesh","Provide support to all data analytics initiatives and data projects.,Leverages SQL skill and ETL skill to extract data from various data systems.",Posted15 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=2824b9ad4ce4d57d&fccid=994b5c764776123e&vjs=3
Data Scientist,"Glassbeam, Inc.","Bengaluru, Karnataka","Develop custom data models and algorithms to apply to data sets.,Assess the effectiveness and accuracy of new data sources and data gathering techniques.",Posted5 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=addeb4d719bb0930&fccid=0ab7c7f65350e455&vjs=3
Databricks Data Engineer,Indium Software,Remote,"# Integrating the end to end data pipeline to take data from source systems to target data repositories, ensuring the quality and consistency of data is…",Posted6 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=50124b4189f9a24f&fccid=a0543e7c87369495&vjs=3
Data Science Consultant,Sathyam Consultants,"Hyderabad, Telangana","Understanding of data structures, data modelling and software architecture.,Transforming data science prototypes and applying appropriate ML algorithms and…",Posted10 days ago,2022-07-26,"₹1,00,000 - ₹2,25,000 a month",https://in.indeed.com/company/Sathyam-Consultants/jobs/Data-Science-Consultant-1d29cb5df28768bf?fccid=5b80482bc73f2ebf&vjs=3
Data Architect in Cloud - T7,Mercedes-Benz Research and Development India...,"Bengaluru, Karnataka",Mapping diverse requirements to implementation on Azure/Big data platform with conflicting requirements and constraints.,PostedPosted 30+ days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=e624a9262f463bf2&fccid=b25343f021fb51d7&vjs=3
Data Scientist,RELX,"Bengaluru, Karnataka","Ensure right data for development of ML models by analysing data requirements.,Understands and creates typical data steps to prepare and process data for…",PostedPosted 7 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=c82ac0c9f3972d2b&fccid=098f028fec64b983&vjs=3
Data Engineer,Oracle,"Mumbai, Maharashtra+1 location","Responsible for managing a growing cloud-based data ecosystem and reliability of our Corporate datalake and analytics data mart.,Ability to travel as needed.",PostedPosted 30+ days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=ad40847b8d0215d3&fccid=cd22d01053af7669&vjs=3
Data Scientist,Falabella India,"Bengaluru, Karnataka","Translate the business problem into a data science problem by analysing the feasibility, data availability, scalability of the solution and implementation…",Employer30+ days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=9d1531458de207be&fccid=f76b4cc886b5f7d3&vjs=3
Strategy Manager for Bosch Data Analytics and AI,Bosch Group,"Bengaluru, Karnataka","Educational Qualification: A bachelor’s degree in computer science or Related Fields.,Portfolio management, evolving go to market strategy execution, business…",PostedPosted 6 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=e026b85902ebd225&fccid=a2faf1301ac6ad4b&vjs=3
"Modeler - Geospatial Data Applications, Noida",Risk Management Solutions,"Noida, Uttar Pradesh","Maintain the quality of RMS geocoding data.,Develop geocoding data sets for RMS software applications.,Help prepare and review technical documents for data…",PostedPosted 3 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=4ba2fcfe8682eedb&fccid=ce4188c7cc27d17e&vjs=3
data science trainer,Presidency Digital India Pvt. Ltd.,"Navi Mumbai, Maharashtra","Candidates would be assigned for Research and Drafting syllabus.,Plan strategies to improve the current syllabus.,Build technical team for support.",EmployerActive 6 days ago,2022-07-26,"₹4,00,000 - ₹7,00,000 a year",https://in.indeed.com/company/Presidency-Digital-India-Pvt.-Ltd./jobs/Data-Science-Trainer-1ab5fa11a948dbd9?fccid=21440e71f2e9410b&vjs=3
CB_Risk_Credit Analysis Unit - Analytics (Data science)- Ass...,"JPMorgan Chase Bank, N.A.","Bengaluru, Karnataka","Partner with US colleagues to develop actionable recommendations supported by data and research.,Leverage CRE industry, and capital markets research & data to…",PostedPosted 18 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=d1d298670c52d967&fccid=aaf3b433897ea465&vjs=3
Azure Data Engineer (Fully Remote),iWeb Software Services Pvt Limited,"Temporarily Remote in Delhi, Delhi","Performs data analysis required to troubleshoot data related issues and assist in the resolution of data issues.,Develops and maintains scalable data pipelines.",EmployerActive 12 days ago,2022-07-26,"₹50,000 - ₹1,50,000 a month",https://in.indeed.com/company/iWeb-Technologies-Limited/jobs/Azure-Data-Engineer-5a199a7624b5f534?fccid=0c096ea9bc99aa7b&vjs=3
Program Manager (Data Science & Analytics),Testbook,"Navi Mumbai, Maharashtra","Lead a team of Course Designers, Teachers and Subject Matter Experts.,Design and Build SOPs and Processes for various initiatives to improvise the learning…",PostedPosted 30+ days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=38a1ae26e423ddb7&fccid=29d508e7d8fb520b&vjs=3
Data Scientist(candidates from Bangalore location preferred),Serendipity Corporate Services,"Bengaluru, Karnataka","Primary skills : - Data science ( ML ), NLP ,computer vision and SQL.,Ability to read and implement research papers and propose solutions and strategies to…",EmployerActive 14 days ago,2022-07-26,,https://in.indeed.com/company/Serendipity-Corporate-Services/jobs/Data-Scientist-b02cc88df6bec34e?fccid=33b7955d113d73b9&vjs=3
Digital Forensics Analyst (Senior),FENG GROUP,"Kolkata, West Bengal+1 location","Examine data from mobile phones and satellite navigation systems to trace people or places;,Follow electronic data trails to reveal links or communication…",PostedPosted 10 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=56974f4a3945ccf5&fccid=dd616958bd9ddc12&vjs=3
Roster for Data Unit Lead,World Health Organization,"New Delhi, Delhi",Facilitate adequate guidance and knowledge to senior data analysts and data analysts for data analyses and data management activities;,PostedPosted 6 days ago,2022-07-26,"₹1,13,970 a month",https://in.indeed.com/rc/clk?jk=0d6e7746eb336b05&fccid=02615ec3cf4fde2c&vjs=3
Analyst-Data Maintenance,Accenture,"Bengaluru, Karnataka","The role may also need expertise in managing clinical data management projects.,The team is responsible for performing data management activities including…",PostedPosted 30+ days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=9656c4aeea8ab353&fccid=a4e4e2eaf26690c9&vjs=3
Data Scientist (ML/AI),Visa,"Temporarily Remote in Bengaluru, Karnataka","Execute on the plan with appropriate data mining, analytical and data science techniques.,Serve as a data science expert in designing, developing and…",PostedPosted 3 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=326a6ed941c5514a&fccid=a3f737e511d9fc8c&vjs=3
Program Manager (Data Science & Analytics),Testbook,"Navi Mumbai, Maharashtra","Lead a team of Course Designers, Teachers and Subject Matter Experts.,Design and Build SOPs and Processes for various initiatives to improvise the learning…",Posted30+ days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=38a1ae26e423ddb7&fccid=29d508e7d8fb520b&vjs=3
Digital Forensics Analyst (Senior),FENG GROUP,"Kolkata, West Bengal+1 location","Examine data from mobile phones and satellite navigation systems to trace people or places;,Follow electronic data trails to reveal links or communication…",Posted10 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=56974f4a3945ccf5&fccid=dd616958bd9ddc12&vjs=3
Staff Software Engineer,Google,"Hyderabad, Telangana+1 location","We're looking for engineers who bring fresh ideas from all areas, including information retrieval, distributed computing, large-scale system design, networking…",Posted30+ days ago,2022-07-26,,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B6LV1r5rpdxHXQFKF2tEJssbaTH9yAUMN6EqMbe2y0QSZpXHZGWWZrzev39fli2Y_xDCmN0fXaMuzdL_MlbmJZeLm1oDmAywN9eEGdaVyk63K-bFoCM6jGFg6yFYaerCeKxuTSLFfTm13nFrEYfnjtxfMuUXPoXrGBnWLfrEzScSH1wYcTII2q5PoiIF-vl5y5Oz5r8PGumQOPx5U0PDg27EylZxgZNZV-XhNTW6bdoVkb79i3eD8l0Toj6Cq73jlzh6LQ80U7MtskmjKZy8BsKjbTu44-e-oAGBpfHQCNlu9plwMmaQ6S2qP48tYpZ2rjgYNKlAyqluJjmnCx4leLX96IOcBSrOtvS0wU-kZEylIr56yU_F2kqAbhJ2PzmeVXF_YorwP6tEGPdk5viyMQOu0fXIell-TohnkEGu7N4x_Tz_QdYLvtV6f8sqVx9n8-6Hn28eKto94QDb1b1mx6Q6jcBl5Hu1UVfhmxmepFqDaKjvAuZYIuQlUJDJcVAcPZ_tzKRl-uDHBRCUM1UwM497ttllecK3Rh8N2nis-EsWv2f7_Flwz0k5gPoAxPhL8LHwzsuFpSFEYXBdZH6c13F5fa3H2faBxgHcvmk40HYeCE51CM3xLAHjC1eumgC0dIYmERAZ7YlPxGNdPhQCUoG-6oQJHLIwjY8tgookQe42rLRMKf-c16kY9kJklqS_mTe-fDQAphxqvrkY5mDCB7UX2b58p5B2fkHyQiunCF1BywwoGIEl4B&xkcb=SoCA-_M3bci4NX2HKx0LbzkdCdPP&p=3&fvj=0&vjs=3
Roster for Data Unit Lead,World Health Organization,"New Delhi, Delhi",Facilitate adequate guidance and knowledge to senior data analysts and data analysts for data analyses and data management activities;,Posted6 days ago,2022-07-26,"₹1,13,970 a month",https://in.indeed.com/rc/clk?jk=0d6e7746eb336b05&fccid=02615ec3cf4fde2c&vjs=3
Analyst-Data Maintenance,Accenture,"Bengaluru, Karnataka","The role may also need expertise in managing clinical data management projects.,The team is responsible for performing data management activities including…",Posted30+ days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=9656c4aeea8ab353&fccid=a4e4e2eaf26690c9&vjs=3
Data Scientist (ML/AI),Visa,"Temporarily Remote in Bengaluru, Karnataka","Execute on the plan with appropriate data mining, analytical and data science techniques.,Serve as a data science expert in designing, developing and…",Posted3 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=326a6ed941c5514a&fccid=a3f737e511d9fc8c&vjs=3
